User,tanggal waktu,review
h*****5,"2024-07-14 23:44 | Phân loại hàng: Hồng,XL","2024-07-14 23:44 | Phân loại hàng: Hồng,XL"
nguytnguynth251,"2024-06-29 07:30 | Phân loại hàng: Kem,M","Màu sắc: kemĐúng với mô tả: đúngChất liệu: mátMàu kem trên hình thì đẹp nhưng nhận về thì siêu dìm da nha 
Giao hàng nhanh 
Tui mua 94k
Shipper thân thiện 
Miễn phí ship
Hình in dễ bong"
quynl649,"2024-07-19 14:54 | Phân loại hàng: Xanh,M",Đúng với mô tả: ddusngChất liệu: tốtMàu sắc: xanhhình ảnh chỉ mang tính chất minh hoạ sản phẩm đjep lắm nha nên mua hbha
quynl649,"2024-07-19 14:55 | Phân loại hàng: Kem,M",Chất liệu: toostMàu sắc: đhroĐúng với mô tả: đúngsản phảm đjep không có gì để chê hình ảnh chỉ mang tính chất minh hoạ
v*****6,"2023-12-04 20:50 | Phân loại hàng: Green trendy,L","2023-12-04 20:50 | Phân loại hàng: Green trendy,L"
uynhunh453,"2024-07-08 22:34 | Phân loại hàng: Kem,L",Màu sắc: beĐúng với mô tả: đúngáo siuu xinh nha mn ơi nên mua nha
thanhzbinhxgai,"2024-07-20 12:28 | Phân loại hàng: Kem,M",Đúng với mô tả: cũng xinh xinhChất liệu: vảiMàu sắc: kemXăm lính
pzi19geezq,"2024-07-06 10:24 | Phân loại hàng: Kem,L","Mình không bao giờ quên được cảm giác không có tiền, nhìn menu rồi bảo nhân viên là đi nhầm quán. Lúc đấy vừa xấu hổ, vừa ngại, vừa thấy mình hèn quá thể. Nhưng với giá tiền một món bằng tiền ăn cả một tuần thì xấu hổ với mình lúc đấy chả là gì. 
Năm đấy mình năm 2 đại học, vừa có lương làm thêm xong, được gần 3 triệu, mình nhớ là thế. Lúc đấy với mình như thế là dư dả, vì suốt cả năm 2 đại học trừ tiền trọ với tiền học ra thì mình không phải xin bố mẹ tiền, mọi sinh hoạt phí khác mình tự lo. Hôm đấy đi làm về mình thèm ăn cơm trộn quá, thế là nhìn thấy cửa hàng đồ Hàn rồi phi vào luôn. Tên giống hệt quán ăn gần trường mình, nên mình cứ đinh ninh là vẫn quán đó. Không ngờ lúc vào thì khác hẳn. Từ lúc phục vụ cẩn thận dẫn mình lên phòng, đưa nước nôi với menu là mình thấy sai sai rồi. Đọc menu mình mới hoảng hồn thật sự. Món rẻ nhất cũng 550k. Mình lật qua lật lại cái menu xem có món nào rẻ hơn hoặc giá mình chấp nhận được không thì không có cái nào cả. 2 phút mình ngồi cứng đờ người, anh phục vụ trước mặt vẫn đợi. Xong rồi mình đấu tranh lắm, ngẩng mặt lên bảo “em xin lỗi em đi nhầm quán”. Anh phục vụ cười bảo à thế à, rồi lúc mình xuống đi về bảo thêm với bếp khách chưa ăn gì đâu. 
Mặt mình nóng bừng vì xấu hổ luôn. Rất xấu hổ luôn ấy. Nhưng giờ nghĩ lại mình vẫn thấy mình can đảm, và giờ có cho chọn lại mình vẫn chọn như thế. Còn hơn là ăn xong mình hối hận vì tiếc tiền. 550 là tiền ăn cả tuần của mình lúc đấy đấy.
| Tâm sự của member gửi về Inside the Box."
ngenthuu,"2024-05-12 15:41 | Phân loại hàng: Đen,L","Màu sắc: đenĐúng với mô tả: đúngcotton mát vải okila 
nchung là ưng lắm"
k__vv5lpve,"2024-06-19 21:01 | Phân loại hàng: Đen,M",Đúng với mô tả: đúngMàu sắc: đenChất liệu: mátÁo đẹp nè mn
6srj_m8jta,"2024-07-20 13:13 | Phân loại hàng: Hồng,L","Chất liệu: vải cottonMàu sắc: hồngVải dày, khong xù lông, hàng ok"
sauriengghet273,"2024-07-16 10:18 | Phân loại hàng: Kem,M","Đúng với mô tả: dungChất liệu: chat liệu totMàu sắc: đúng màuáo rất đẹp, sẽ quay lại lần sau"
n*****4,"2023-06-21 10:24 | Phân loại hàng: Đen,XL","2023-06-21 10:24 | Phân loại hàng: Đen,XL"
h*****7,"2023-05-31 08:33 | Phân loại hàng: Kem,M","2023-05-31 08:33 | Phân loại hàng: Kem,M"
n*****8,"2024-07-08 07:38 | Phân loại hàng: Hồng,M","2024-07-08 07:38 | Phân loại hàng: Hồng,M"
tramyananan,"2023-08-31 23:10 | Phân loại hàng: Đen,M","Áo đẹp vô cùng luôn còn được tặng quà nữa
Chất dày dặn hình in rõ nét"
2*****8,"2024-06-08 01:51 | Phân loại hàng: Đen,M","2024-06-08 01:51 | Phân loại hàng: Đen,M"
d*****8,"2024-07-01 15:41 | Phân loại hàng: Kem,XL","2024-07-01 15:41 | Phân loại hàng: Kem,XL"
t9p7isv6u9,"2024-05-20 22:39 | Phân loại hàng: Đen,L","Áo vừa vặn, giao hàng nhanh mặc sáng da 
Cổ áo bo k lo bị giãn nha ."
p*****h,"2024-07-07 14:43 | Phân loại hàng: Hồng,XL","2024-07-07 14:43 | Phân loại hàng: Hồng,XL"
h*****3,"2023-11-19 22:13 | Phân loại hàng: Trắng,L","2023-11-19 22:13 | Phân loại hàng: Trắng,L"
quinef410,"2024-07-12 23:22 | Phân loại hàng: Xanh,L",Màu sắc: đẹpChất liệu: thoáng mátĐúng với mô tả: phù hợp với giá tiềnhình ảnh và video chỉ mang tính chất nhận xu
p*****3,"2023-07-25 18:10 | Phân loại hàng: Đen,L","2023-07-25 18:10 | Phân loại hàng: Đen,L"
qge92tny0k,"2024-07-17 12:36 | Phân loại hàng: Đen,L","Đúng với mô tả: okChất liệu: okiiMàu sắc: đenmàu đen xinh nhung thích màu trắng hơn, lỡ muaaa màu đen ọii"
thi_nguyen75,"2023-07-04 15:09 | Phân loại hàng: Đen,M",Màu sắc: đennĐúng với mô tả: đúng nhaChất liệu: vải mịnáo oke lắm nha mng chất áo xịn lém nên mua nha
nguynthngc109,"2024-06-23 20:15 | Phân loại hàng: Kem,L",Màu này thiên vàng nhiều hơn kem nha mn. Kem chộn vs vàng í ạ. Chìn da phết =))))
phan_tanh,"2023-06-09 10:13 | Phân loại hàng: Đen,XL",Hàng oki chất lượng cao hơn nhiều so với các bạn có thể tham khảo thêm
tranvanhai97,"2024-05-20 23:53 | Phân loại hàng: Kem,M","Đồ shop đẹp lắm nha mn,mới mua lần đầu nhừn thấy áo xink dã man .ủng hộ shop lâu dài nà"
h*****5,"2024-05-19 23:16 | Phân loại hàng: Xanh,M","2024-05-19 23:16 | Phân loại hàng: Xanh,M"
eklaqzyz9n,"2024-06-17 12:30 | Phân loại hàng: Đen,M",Đúng với mô tả: đúngMàu sắc: đenChất liệu: vảivải dày dặn mặc mát hình in rõ đẹp nhìn dễ thương lắm ạ im
a_bdnjzuq3,"2024-08-01 14:42 | Phân loại hàng: Hồng,M","Màu sắc: đẹpĐúng với mô tả: tạmChất liệu: hơi mỏngMik xài thấy oke lắm nha mn, nên mua nha, rất là recommended lun cho mn í"
q*****c,"2023-10-06 18:42 | Phân loại hàng: Green trendy,L","2023-10-06 18:42 | Phân loại hàng: Green trendy,L"
jenniebae,"2024-07-14 03:20 | Phân loại hàng: Xanh,L","Chất liệu: cottonĐúng với mô tả: đúngMàu sắc: xanh.Size áo của shop siu siu to lun. Vải dày dặn, màu xinh xỉu luôn ạ"
quynh_6755,"2024-07-01 07:48 | Phân loại hàng: Đen,M",Chất liệu: đẹpĐúng với mô tả: chất mátMàu sắc: đẹpÁo đẹp khỏi bàn giá rẻ mọi người nên mua nha ok ạ
mykhuyennguyenky,"2024-07-11 19:54 | Phân loại hàng: Đen,L","Đúng với mô tả: yessChất liệu: cotton 2 chiềuMàu sắc: đentr ơi thề siêu đẹp luôn í, mua 1 lần muốn mua hoài lun♥️♥️"
ngnng876,"2024-05-10 08:00 | Phân loại hàng: Đen,M",Đúng với mô tả: dungMàu sắc: đenChất liệu: vảiáo đẹp
n*****6,"2024-07-16 14:48 | Phân loại hàng: Kem,M","2024-07-16 14:48 | Phân loại hàng: Kem,M"
n_dhuy,"2023-07-14 17:24 | Phân loại hàng: Trắng,M","Màu sắc: TrắngChất liệu: CottonĐúng với mô tả: ĐúngKhỏi chê điểm nào nhá 
Đỉnh của đỉnh"
theng08_08,"2023-06-25 16:49 | Phân loại hàng: Trắng,L","Màu sắc: trắngĐúng với mô tả: đúngChất liệu: vảivải dày lắm mn ơi,siêu đẹp, nên mua nha"
diemthuy140607,"2024-06-24 10:48 | Phân loại hàng: Đen,M","hình ảnh k liên quan nhma sp chất lượng tốttttt, giao hàng nhanh, đóng gói chắc chắn, sản phẩm ok"
hoa011001,"2023-09-02 21:25 | Phân loại hàng: Green trendy,M",Xinh lắm lun ớ vải xin đại loại là săn sale nữa nên là càng duii hơn nhiều lun ó sau những ngày này thì hết giá đó ờiii
m*****9,"2023-06-16 22:07 | Phân loại hàng: Đen,M","2023-06-16 22:07 | Phân loại hàng: Đen,M"
lamlam27052003,"2023-10-05 12:51 | Phân loại hàng: Đen,M","Đúng với mô tả: yeppMàu sắc: đenChất liệu: hong bicÁo đẹp khỏi nói luôn, đã mua lại lần hai ở shop, chất áo đẹp, hoạ tiết xinh, gói gọn kèm giấy thơm. Ncl đã đẹp còn thơmmmmmm
Quá trời mê luôn bay ơi bay
Mỗi tội giao hàng hơi lâu, chính xác hơn là phần chuẩn bị hàng để gửi đi của bên shop hơi lâu"
n*****.,"2023-11-16 09:28 | Phân loại hàng: Kem,M","2023-11-16 09:28 | Phân loại hàng: Kem,M"
nhungxeco97,"2023-10-17 14:26 | Phân loại hàng: Đen,M","Chất lượng siêu tốt, vải mát, dày, giao hàng nhanh, hình ảnh mang tính chất minh họa ạ"
h*****7,"2023-04-29 20:31 | Phân loại hàng: Đen,L","2023-04-29 20:31 | Phân loại hàng: Đen,L"
t*****3,"2023-08-28 10:42 | Phân loại hàng: Green trendy,M","2023-08-28 10:42 | Phân loại hàng: Green trendy,M"
c*****u,"2023-08-22 15:56 | Phân loại hàng: Kem,M","2023-08-22 15:56 | Phân loại hàng: Kem,M"
n*****a,"2024-06-22 15:54 | Phân loại hàng: Kem,L","2024-06-22 15:54 | Phân loại hàng: Kem,L"
dukim678,"2024-07-04 09:48 | Phân loại hàng: Kem,M","Giao hàng nhanh, shipper thân thiện. 
Áo rẻ nhưng rất xinh nha vải đẹp mặc rất thỏa mái"
n*****n,"2024-07-18 19:49 | Phân loại hàng: Kem,L","2024-07-18 19:49 | Phân loại hàng: Kem,L"
beonhung930,"2023-08-17 12:11 | Phân loại hàng: Đen,L",Chất liệu: rất đúngMàu sắc: denĐúng với mô tả: rất tuyệtsản phẩm rất tuyệt vời đẹp lắm luôn ạ hihi haha
c*****a,"2023-10-06 12:26 | Phân loại hàng: Kem,M","2023-10-06 12:26 | Phân loại hàng: Kem,M"
t3_uqnxdsl,"2024-06-30 14:37 | Phân loại hàng: Hồng,M",Đúng với mô tả: đúngMàu sắc: hồng nhạt giống với hình của shopChất liệu: kb
zsz16jplgr,"2024-05-30 19:24 | Phân loại hàng: Kem,L",Giao hàng nhanh hàng ko bị hỏng hóc j đóng gói cẩn thận ko tin tưởng nhầm shop
t*****6,"2023-08-30 18:30 | Phân loại hàng: Green trendy,M","2023-08-30 18:30 | Phân loại hàng: Green trendy,M"
huynkhnh258,"2024-07-23 11:46 | Phân loại hàng: Kem,XL",Màu sắc: kemHàng ngon bổ rẻ thơm phúc có thể gây tranh cãi nhưng tôi đã làm điều này cho một bài tập khoa học xã hội 2 và về cơ bản nó giải quyết vấn đề khách quan hóa người lạ và một số hành vi đáng sợ có thể
eynttnl,"2024-07-06 17:13 | Phân loại hàng: Kem,L","Áo xinh lắm nha, shop giao hàng nhanh, đóng gói cẩn thận. Hình ảnh chỉ mang tc nhận xu"
meizzz.___,"2023-07-21 10:44 | Phân loại hàng: Đen,L",Chất liệu: dMàu sắc: dĐúng với mô tả: dđẹp sẽ mua lại lần sau mua shop cho em xin các vorcher free ship-))
w67qfpv1db,"2023-06-27 23:52 | Phân loại hàng: Kem,L","Màu sắc: beChất liệu: oklaaaĐúng với mô tả: 100%Đẹp nha mn ơi nên muaaa ạaaaa,hình ảnhhhh chỉ mang tính chất minh hoạ ạaaa"
l*****6,"2023-10-22 20:11 | Phân loại hàng: Trắng,M","2023-10-22 20:11 | Phân loại hàng: Trắng,M"
tho_tiny,"2023-06-18 21:50 | Phân loại hàng: Kem,M","Giao hàng nhanh, đóng gói cẩn thận. Vải đẹp mua ủng hộ shop nhiều lần rồi ạ"
l*****3,"2023-04-22 08:50 | Phân loại hàng: Đen,XL","2023-04-22 08:50 | Phân loại hàng: Đen,XL"
n*****2,"2024-07-29 10:54 | Phân loại hàng: Xanh,M","2024-07-29 10:54 | Phân loại hàng: Xanh,M"
phamtra_,"2024-06-05 15:43 | Phân loại hàng: Kem,L","Giao hàng nhanh lắm nha, đóng gói kỹ, sale giá cũng ổn áp lắm nha"
jkzckefc_u,"2023-06-14 13:45 | Phân loại hàng: Trắng,L",Đúng với mô tả: đúng với mô mà hơi bẩn ở dưới đuôi chất lượng tốt sài ok
_vjtcutevcl_,"2023-08-24 17:06 | Phân loại hàng: Trắng,M",trời ơi tính ra mua có 70k 1 cái mà đáng tiền thật sự
fzl_u8a4w6,"2023-04-29 22:24 | Phân loại hàng: Kem,L",Màu sắc: beChất liệu: tốtĐúng với mô tả: đúngÁo hơi rộng
p*****t,"2024-07-12 22:34 | Phân loại hàng: Đen,M","2024-07-12 22:34 | Phân loại hàng: Đen,M"
b*****2,"2023-07-07 14:19 | Phân loại hàng: Đen,M","2023-07-07 14:19 | Phân loại hàng: Đen,M"
xa84zbhs9w,"2024-08-01 18:24 | Phân loại hàng: Đen,M","Chất liệu: cottonĐúng với mô tả: đúngMàu sắc: đeGiấy giữ form áo hơi dính ra áo, nhưnh mà chất vải ok"
t*****5,"2024-08-04 11:15 | Phân loại hàng: Kem,L","2024-08-04 11:15 | Phân loại hàng: Kem,L"
l*****7,"2024-07-11 15:36 | Phân loại hàng: Kem,M","2024-07-11 15:36 | Phân loại hàng: Kem,M"
trckim829,"2023-07-13 16:52 | Phân loại hàng: Trắng,M",Đúng với mô tả: hình ảnh mang tính chất minh họa chứ áo đẹp lắmChất liệu: ko biếtMàu sắc: trắngOk 👌👌👌
2o0evs5quz,"2023-11-07 17:11 | Phân loại hàng: Trắng,L",Chất liệu: vairÁo dày dặn mà tui săn chỉ có 73k hà quá hời lun
haiyenng645,"2024-07-14 07:34 | Phân loại hàng: Kem,M",Màu sắc: màu kemChất liệu: vảiĐúng với mô tả: đúng với mô tảHình ảnh chỉ mang tính chất minh họa.
5za3r6hxca,"2024-07-24 13:29 | Phân loại hàng: Kem,M",Đúng với mô tả: hơi to mặc dù đã đặt size nhỏ nhấtMàu sắc: đcChất liệu: tốt
th_nhan0408,"2023-11-14 13:12 | Phân loại hàng: Kem,M",Màu sắc: kemĐúng với mô tả: đúng nhéChất liệu: thunsao bận dễ chịu thoáng mát chất liệu quad là ok lun
t*****2,"2024-07-07 22:49 | Phân loại hàng: Hồng,M","2024-07-07 22:49 | Phân loại hàng: Hồng,M"
phambuiphuonganh,"2023-06-08 11:17 | Phân loại hàng: Green trendy,M","Chất liệu: cottonMàu sắc: xanhĐúng với mô tả: 100%Áo đẹp, đúng với hình nha🥰🥰"
pha120203,"2023-06-27 11:03 | Phân loại hàng: Trắng,L","Xinh từ form dáng đến chất vải
Đáng mua lắm ạ"
khiiphm992,"2023-07-12 21:51 | Phân loại hàng: Kem,L",Đúng với mô tả: thơm đóChất liệu: được chấp nhậnMàu sắc: ddungs mafuhàng khá tốt so với giá tiền
jgope52wz2,"2024-06-18 14:58 | Phân loại hàng: Kem,M",Màu sắc: áo đẹpChất liệu: vải mặc thoải mái mát lắmĐúng với mô tả: đúngHình ảnh mang tính chất nhận xu
3ndcj65hzv,"2024-07-18 20:09 | Phân loại hàng: Kem,L",Đúng với mô tả: đẹp đún sizeChất liệu: vảiMàu sắc: kem
t*****4,"2023-04-23 15:44 | Phân loại hàng: Trắng,M","2023-04-23 15:44 | Phân loại hàng: Trắng,M"
ngnlthbo379,"2024-07-14 10:49 | Phân loại hàng: Đen,M",Đúng với mô tả: khong dày cũng không mỏngChất liệu: vảiMàu sắc: màu đenmặc ưng lắm nha phù hợp giá tiền
m*****_,"2024-06-21 23:21 | Phân loại hàng: Đen,M","2024-06-21 23:21 | Phân loại hàng: Đen,M"
xitvf4r6dw,"2024-05-20 19:33 | Phân loại hàng: Đen,M",Màu sắc: đenĐúng với mô tả: đúngChất liệu: khoong bieetsáo đẹp nhé nên mua nha mn mặc ổn áp lắm nè
_nkquyen_118,"2024-07-30 07:37 | Phân loại hàng: Kem,M","Đúng với mô tả: đẹp, mặc thoải máiChất liệu: vải dàyMàu sắc: kem"
2*****e,"2023-11-10 20:08 | Phân loại hàng: Green trendy,M","2023-11-10 20:08 | Phân loại hàng: Green trendy,M"
_quynh0410.,"2024-06-02 11:17 | Phân loại hàng: Kem,M",Màu sắc: trắng kemĐúng với mô tả: đúngChất liệu: vải không biếtÁo đẹp mình m52 mặc vừa đến mông.
t*****0,"2024-07-10 15:48 | Phân loại hàng: Đen,M","2024-07-10 15:48 | Phân loại hàng: Đen,M"
giang20082007,"2024-05-27 10:01 | Phân loại hàng: Kem,M",Đúng với mô tả: 💯Chất liệu: thunMàu sắc: beChất siêu dep luon a
nhun13,"2024-07-31 22:12 | Phân loại hàng: Kem,L","Hình ảnh và video mang tính chất nhận xu
Áo đẹp giao hàng nhanh chất ổn sẽ ủng hộ tiếp"
3*****h,"2023-07-18 18:51 | Phân loại hàng: Kem,M","2023-07-18 18:51 | Phân loại hàng: Kem,M"
dungkimm385,"2024-06-03 06:56 | Phân loại hàng: Kem,M","Áo đẹp lắm nha mn 
Shop nhiệt tình 
Hình ảnh chỉ mang tính chất nhận xu"
h*****7,"2024-07-22 11:59 | Phân loại hàng: Hồng,M","2024-07-22 11:59 | Phân loại hàng: Hồng,M"
d*****6,"2024-06-16 18:55 | Phân loại hàng: Kem,M","2024-06-16 18:55 | Phân loại hàng: Kem,M"
vytrngtho514,"2023-10-14 00:07 | Phân loại hàng: Trắng,L",Chất liệu: thun mátĐúng với mô tả: đẹp tuyệtMàu sắc: trắngáo đẹp shipper dễ thương nhưng đặt lộn size nên hơi rộng
tthaoo_2609,"2024-06-15 21:02 | Phân loại hàng: Kem,XL",Màu sắc: kemĐúng với mô tả: đúngđẹp nha . vậy thoi chứ ko biết nói gì nữa:)))))))))))
ngocbich002,"2024-07-28 08:37 | Phân loại hàng: Đen,M","[TB] Chúc mừng năm mới Giáp Thìn 2024! Người dân chủ động sắp xếp thời gian trở lại nơi làm việc và sinh sống tại các thành phố lớn, tránh tình trạng ùn tắc giao thông vào cuối dịp nghỉ lễ, tuyệt đối không điều khiển phương tiện khi đã sử dụng rượu, bia."
t*****_,"2024-07-26 21:10 | Phân loại hàng: Đen,XL","2024-07-26 21:10 | Phân loại hàng: Đen,XL"
nguyenbnhiiiiiii,"2023-11-27 20:33 | Phân loại hàng: Kem,M","vải xịn lắm có điều cổ hơi nhỏ nè, tui có mua ở shop này 1 lần rồi nhma thấy vải kh được ok nên k mua nữa
Giờ quay lại mua thấy bất ngờ luôn á với giá này mà được vải xịn như vậy
Áo xinh lắm đỉnh quớ
Tui lười chụp mấy b thông cảm nhaaaa"
sjsihang,"2024-07-11 13:25 | Phân loại hàng: Kem,L","Áo thun 8YO mini zoo tê cotton mềm mịn mát mẻ 
Giao hàng nhanh đóng gói ổn"
hongtuoi2611,"2023-05-19 08:38 | Phân loại hàng: Kem,M","Màu sắc: beChất liệu: cotonĐúng với mô tả: đúngÁo đẹp, hình in cuteeeeee nhắm rất hài lòng......"
hoaianh_12,"2024-06-05 08:01 | Phân loại hàng: Kem,M","giao nhanh 2 ngày là nhận dc hàng, giá thành rẻ, riêng mình thấy thì chất liệu hơi mỏng còn mng như nào thì nên mua r biết nhé ( vd và hình ảnh chỉ mang tính chất nhận xu)"
phamb.ngoc,"2024-05-25 20:13 | Phân loại hàng: Đen,XL",Màu sắc: đenÁo đẹp hình thêu  đẹp ( nhg mới mua nên giặt trc khi mặc )
quyennha300,"2023-10-08 12:11 | Phân loại hàng: Kem,L","Áo đẹp lắm , thơm nữa nên mua nha mọi người . hihi ekkebrkrjr rkeer kekke rrkrnrk eieejbrir."
jswe_mzw57,"2023-06-27 12:13 | Phân loại hàng: Trắng,XL",Chất liệu: ổnĐúng với mô tả: sz xl too nhm đeppMàu sắc: trắngĐẹp nhaaaa
ngattreentof2ys,"2024-06-08 10:54 | Phân loại hàng: Kem,L",Chất liệu: cottonMàu sắc: kemĐúng với mô tả: chuẩnthoái mái ok đẹp
viethauyeulavantuong,"2023-05-01 18:10 | Phân loại hàng: Đen,XL","Màu sắc: denChất liệu: cottonĐúng với mô tả: dungáo to quá tr to, mình cứ nghĩ mua XL là vừa nma mng ơi :))) tui m58 43kg mặc vừa thì M muốn rộng xíu thì L nha đừng dại như tui"
p*****0,"2024-07-06 15:16 | Phân loại hàng: Kem,L","2024-07-06 15:16 | Phân loại hàng: Kem,L"
lan.jhgjjsjsjssb,"2023-09-05 13:02 | Phân loại hàng: Green trendy,M","Áo đẹp
From hơi rộng xíu
Chất vải siu ưng luôn nha mí bồ
Nên muaa ạ"
z7lkebaec1,"2023-05-10 01:04 | Phân loại hàng: Trắng,M",áo đẹp chất lương nhưng m5 size m hơi dài vs rộng áo có mùi thơm logo xịn túi zip 10 điểm
ngntuyt710,"2024-07-28 02:36 | Phân loại hàng: Kem,XL",Màu sắc: beeeeeeeeeĐúng với mô tả: yett suri chắc chắn là như vậy r
chiihaqunh,"2023-10-07 20:24 | Phân loại hàng: Đen,XL",m65 mặc xl sắp tới gối á :)) mua L là đẹp r mấy b
phanngoc12943,"2024-07-27 16:26 | Phân loại hàng: Hồng,M",Áo đẹp mà form to lắm nhe. Mình đặt size m là tưởng như bơi trong áo luon với áo dài lắm còn lại thì vải ok
c*****1,"2024-07-24 20:04 | Phân loại hàng: Kem,M","2024-07-24 20:04 | Phân loại hàng: Kem,M"
lananhh2702,"2024-08-01 11:00 | Phân loại hàng: Đen,M",sản phẩm đẹp giao đúng hàng phục vụ tốt giao hàng nhanh thân thiện
n*****h,"2024-07-11 22:45 | Phân loại hàng: Kem,M","2024-07-11 22:45 | Phân loại hàng: Kem,M"
khanhly103020,"2024-07-22 19:28 | Phân loại hàng: Hồng,M",Áo size m mà rộng quá chắc tại áo from rộng. M50 nên mình chỉ mặc giấu quần thôi
jm6ud5m31b,"2023-06-24 13:39 | Phân loại hàng: Green trendy,M","áo đẹp+thơm lắm mn ạ,mình m53 mặc size M ngang hông,lười chụp hình qa nên video và hình ảnh chỉ mang tính chất nhận xu"
tructruc1304,"2023-04-22 16:30 | Phân loại hàng: Đen,XL","Màu sắc: denĐúng với mô tả: đubsgĐóng gói cẩn thận, giao hàng nhanh, chất liệu tốt. Sẽ tiếp tục ủng hộ shop"
heutram1122,"2024-06-26 17:15 | Phân loại hàng: Kem,M",Sản phẩm chất lượng. Tư vấn nhiệt tình. Giao hàng nhanh chóng.
p*****r,"2023-05-23 11:32 | Phân loại hàng: Đen,L","2023-05-23 11:32 | Phân loại hàng: Đen,L"
3*****x,"2023-09-12 21:20 | Phân loại hàng: Trắng,M","2023-09-12 21:20 | Phân loại hàng: Trắng,M"
vuthitra0405,"2024-06-30 00:29 | Phân loại hàng: Hồng,M",[TB] Ban co KHUYEN MAI 30% nap dien thoai duy nhat ngay 25/6/2024 tren Viettel Money (gom tang 20% gia tri the nap + hoan tien den 10%). Nap ngay tai https://km.vtmoney.vn/314y/topup30
l*****3,"2024-07-26 22:40 | Phân loại hàng: Kem,XL","2024-07-26 22:40 | Phân loại hàng: Kem,XL"
kim_kim3260,"2023-10-14 17:27 | Phân loại hàng: Kem,M",Chất liệu: vải đẹp xinh xẻoĐúng với mô tả: đúngMàu sắc: kemHàng về quá đẹp nhoaaaa có giấy thơm nữa
trnnguyntrngphc,"2024-06-23 22:33 | Phân loại hàng: Kem,L",Áo đẹp nghen! Mà mua xong tui tưởng tui trở về ba tủi tại cute hột me ( viết review giùm bà chị nghen ) 😂 😂 😂
jcbxbncn,"2023-07-27 21:02 | Phân loại hàng: Kem,L",vải cực kì xịn áo thì rất đẹp áo giao tới nó thơm lắm mốt sẽ ueng hộ shop típ
nv6xbeu8r4,"2024-05-31 15:00 | Phân loại hàng: Kem,L",Đúng với mô tả: dungMàu sắc: dungChất liệu: cottton
n*****.,"2023-09-12 20:59 | Phân loại hàng: Green trendy,M","2023-09-12 20:59 | Phân loại hàng: Green trendy,M"
oankim180,"2023-07-15 12:43 | Phân loại hàng: Trắng,M","Đúng với mô tả: đúng,đẹpMàu sắc: trắngChất liệu: y ảnh"
ngmy24,"2023-04-28 18:00 | Phân loại hàng: Trắng,L","Đúng với mô tả: đúngMàu sắc: trắngáo đẹp nha các bạn, size L mà to lắm, hình cute cực"
qynhhnhu367,"2024-06-06 11:26 | Phân loại hàng: Đen,M","Màu sắc: xanh, đenĐúng với mô tả: đúngChất liệu: cottonhehe áo xinh, vải oki, sờ mát tay ạ. màu xanh hơi nhạt so với tưởng tượng của em nhưng ksao ạ. sẽ ủng hộ sốp dài dài ạaa"
flcvkbi1tk,"2023-04-26 17:23 | Phân loại hàng: Green trendy,M","Chất liệu: xanh ,kem ,đenĐúng với mô tả: đúngVải ok mặc mát"
quin1k5,"2024-05-16 11:59 | Phân loại hàng: Kem,XL",Màu sắc: kemĐẹp nha dày nx mà mua lộn xl nên hơi to xý
m*****w,"2024-07-09 00:02 | Phân loại hàng: Kem,L","2024-07-09 00:02 | Phân loại hàng: Kem,L"
nguyenkhanhlinhlinhlinhlinh,"2023-09-01 23:25 | Phân loại hàng: Kem,M",Đúng với mô tả: đúngMàu sắc: kemChất lượng sản phẩm tuyệt vời đúng mô tả giá cả hợp lí.
thuydungkkk5,"2024-07-25 10:22 | Phân loại hàng: Đen,L",Giao hàng nhanh đầy đủ shipper thận thiện sẽ quay lại ủng hộ tiế
dung3004vn,"2023-07-31 10:34 | Phân loại hàng: Green trendy,L","vải cũng oke, cơ mà cái cổ áo bé quá, hay chả biết có phải áo mình lỗi không:)) mặc vào nó thít cái cổ luôn ấy :)))"
_phanhhh,"2023-05-30 21:18 | Phân loại hàng: Đen,L","Áo thơm đẹp lắm ạ, mình cao tầm m65 mặc size L dài tới giữa đùi cơ. Nch là ưng lắm lắm ạ"
diemquynh19,"2023-07-27 13:05 | Phân loại hàng: Kem,L",Giao hàng nhanh chất lượng sản phâm đẹp sẽ quay lạu hbgr hộ lần sau nha
viethaxg,"2024-07-19 15:52 | Phân loại hàng: Kem,M","áo xinh mà rẻ nha
đặt ship về siêu nhanh, chưa đầy 2 ngày là có rui"
thehoang2k1,"2024-07-31 14:50 | Phân loại hàng: Kem,M","giao hàng nhanh, shop nhiệt tình hỗ trợ"
tuyenheo22,"2024-06-08 13:46 | Phân loại hàng: Đen,M","Hình ảnh minh hoạ thoii nhưng áo đẹp nha chiều dài ko qá dài, size chuẩn mô tả nên mua"
nguyentrinhkimcuc246,"2023-10-14 20:48 | Phân loại hàng: Trắng,M","Đúng với mô tả: đúng mô tảChất liệu: vải thunMàu sắc: trắngGiao hàng nhanh đẹp, mình 1m6, 44kg mặc vừa xinh"
shuu24z,"2024-07-08 13:39 | Phân loại hàng: Hồng,M","sản phẩm đúng với miêu tả, giao hàng nhanh, mcmxkxkxxmxjxnxn."
k*****5,"2024-07-27 00:14 | Phân loại hàng: Hồng,L","2024-07-27 00:14 | Phân loại hàng: Hồng,L"
g*****e,"2024-06-02 21:30 | Phân loại hàng: Kem,M","2024-06-02 21:30 | Phân loại hàng: Kem,M"
